@relation Aviation_Accident_Database_&_Synopses.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute ' Longitude' numeric

@data
-0.000192,0.002392,-4
0.002897,0.000142,-5
-0.011483,-0.00939,-3
0.004565,-0.001073,-4
0.008243,-0.003753,-7
-0.000326,0.002489,-4
0.001993,0.0008,-5
-0.00048,0.002601,-4
0.003506,-0.000302,-5
0.00543,-0.001703,-4
0.013245,0.012611,-4
0.003013,0.000057,4
-0.002107,0.003787,-4
0.002121,0.000707,-5
0.002879,0.000155,-5
-0.002196,0.003851,-6
0.002847,0.000178,-4
0.001197,0.00138,-4
-0.009337,-0.010954,-4
-0.000693,0.002757,-4
0.004205,-0.020818,-3
-0.000153,0.002363,-5
-0.020638,-0.002721,-7
0.011089,0.014181,-5
0.00292,0.000125,-5
0.003646,-0.000404,-5
0.001012,0.001515,-3
-0.005152,-0.014002,-4
-0.012532,0.011381,-7
-0.000722,0.002778,-4
-0.001253,0.003165,-7
0.00118,0.001392,-4
-0.007884,0.007995,-7
-0.000686,0.002752,-4
-0.008196,-0.011784,-4
-0.002022,0.003725,-4
-0.008561,0.008488,-8
0.002783,0.000225,4
0.002651,0.000321,-5
0.000503,0.001886,-5
0.002693,0.00029,-4
0.002991,-0.019934,-3
-0.000735,0.002787,-4
0.032028,-0.021079,-2
0.002004,0.000792,-5
0.000983,0.001536,-4
0.002526,0.000412,-4
-0.002038,-0.016271,-7
-0.01061,-0.010026,-5
0.007456,-0.003179,-4
-0.000699,0.002761,-4
0.002469,0.000454,-5
-0.009183,-0.011066,-5
0.004822,-0.001261,-4
-0.009411,0.009107,-8
-0.000512,0.002625,-4
-0.009104,0.008884,-7
0.005569,-0.001805,-4
-0.012945,-0.008325,-4
0.000321,0.002018,-5
0.005062,-0.001435,-4
-0.002661,0.004191,0
0.00383,-0.000538,-4
-0.002468,0.00405,-6
-0.014287,-0.007348,-6
0.005402,-0.001683,-4
0.010732,0.014442,-4
0.000023,0.002235,-3
-0.00115,0.00309,-4
-0.008639,-0.011462,-4
0.002999,0.000067,-4
0.002079,0.000737,-4
0.002361,0.000532,-4
-0.002355,0.003967,-5
-0.008386,0.008361,-7
0.009551,-0.004706,-3
-0.003537,0.004829,-5
0.002008,0.000789,-4
0.002586,0.000368,-6
-0.008818,0.008676,-7
-0.000922,0.002924,-4
0.003137,-0.000033,-5
0.001526,0.00114,-5
-0.003187,0.004574,-5
-0.000194,0.002393,-3
0.00139,0.00124,-3
0.008134,-0.003674,-7
0.004232,-0.00083,-4
0.004553,-0.001065,-4
-0.001726,0.003509,-5
-0.007188,-0.012519,-5
-0.00015,0.002361,-4
0.003296,-0.000149,-5
-0.003192,0.004577,-5
0.002858,0.00017,-4
-0.009881,-0.010557,5
0.0012,0.001378,-6
-0.013849,-0.007666,2
0.00287,0.000162,5
0.003186,-0.000069,-4
-0.007691,-0.012152,-4
-0.005554,-0.013709,-4
-0.001397,0.00327,-4
0.001473,0.001179,-5
-0.002386,0.00399,-4
-0.006738,-0.012847,-4
-0.010035,-0.010445,-5
0.004039,-0.00069,-4
0.003373,-0.000205,-4
-0.000567,0.002665,-6
0.000244,0.002074,-5
0.005499,-0.001753,-4
-0.001014,0.002991,-4
-0.000359,0.002514,-3
-0.000436,0.00257,-4
-0.01112,-0.009654,-6
-0.002986,0.004427,-5
0.00442,-0.000968,-4
0.001416,0.001221,-4
-0.002834,0.004316,-6
-0.00004,0.002281,-3
-0.001689,0.003483,-5
-0.006852,-0.012764,-4
-0.000172,0.002377,-3
0.000689,0.00175,-3
0.005362,-0.001654,-4
0.000694,0.001746,-6
-0.008714,-0.011407,-4
0.008243,-0.003753,-7
-0.001061,0.003025,-3
-0.001098,0.003052,-4
0.001126,0.001432,-4
0.002212,0.000641,-4
-0.001825,0.003581,-5
0.002444,0.000472,-4
-0.001617,0.00343,-5
0.004457,-0.000995,-4
0.001919,0.000854,-4
0.000084,0.002191,-4
0.004632,-0.001122,-4
0.002617,0.000346,6
-0.010475,-0.010125,-4
-0.006579,-0.012962,-4
0.001844,0.000909,-4
0.000274,0.002053,-5
0.000102,0.002178,-5
0.000523,0.001871,-4
-0.009725,-0.010671,-5
0.003196,-0.000076,-4
-0.001182,0.003113,-4
0.002312,0.000568,-5
0.006185,-0.002254,-4
-0.006638,-0.012919,-4
0.005747,-0.001934,-4
0.001664,0.00104,-4
-0.000266,0.002446,-4
0.000947,0.001562,-4
0.000682,0.001755,-4
0.00077,0.001691,-6
0.003019,0.000053,-4
-0.011125,0.010356,-7
-0.001721,0.003506,-5
0.000162,0.002134,-4
-0.008744,0.008622,-7
0.001809,0.000934,-3
0.004577,-0.001082,-4
-0.005998,-0.013386,-4
-0.009525,-0.010817,-6
0.002241,0.000619,-4
0.002459,0.000461,-4
0.000659,0.001772,-4
-0.013193,-0.008145,-4
-0.000358,0.002513,-4
0.000714,0.001732,-4
-0.012462,-0.008677,-4
-0.008886,-0.011282,-4
0.002281,0.00059,-3
0.000736,0.001716,-4
-0.008074,0.008133,-7
0.003074,0.000013,-5
-0.001614,0.003428,-3
-0.010103,0.009611,-7
0.000362,0.001988,-4
0.001471,0.00118,-4
0.01723,-0.010299,5
0.003298,-0.000151,-4
-0.001835,0.003589,-4
-0.009053,-0.011161,-5
-0.005872,0.006529,-8
0.003351,-0.000189,4
0.00257,0.00038,-5
0.000474,0.001906,-3
-0.000437,0.00257,-3
-0.001113,0.003063,-3
0.003591,-0.000364,-5
0.004729,-0.001193,-4
0.000132,0.002156,-3
0.00211,0.000715,-5
0.002094,0.000727,-4
-0.000839,0.002863,-4
0.002401,0.000503,-5
-0.002317,0.00394,-6
0.003635,-0.000396,-5
-0.000523,0.002633,-3
-0.011192,-0.009602,-5
0.0049,-0.001318,-4
0.005355,-0.001649,-4
-0.002183,0.003842,-5
0.005545,-0.001787,-4
0.003744,-0.000475,-4
-0.000219,0.002412,-5
0.00563,-0.001849,-4
-0.001497,0.003343,-4
0.000781,0.001683,-4
-0.001755,0.003531,0
-0.00043,0.002565,-4
-0.000767,0.002811,-5
-0.00807,-0.011877,-5
-0.014401,-0.007265,-6
0.004896,-0.001315,-4
0.001908,0.000862,-4
-0.00224,0.003884,-5
-0.003184,0.004572,-6
0.003639,-0.000399,-4
-0.000565,0.002664,-4
0.002797,0.000215,-5
-0.002286,0.003917,0
0.000026,0.002233,-5
-0.009003,-0.011197,-3
-0.010353,0.009794,-7
0.004457,-0.000995,-4
0.002993,0.000072,-4
0.000372,0.001981,-5
0.001629,0.001065,-4
0.001521,0.001144,-3
0.00625,-0.0023,-4
0.001366,0.001257,-4
-0.00299,0.00443,-6
0.015725,0.010804,-4
-0.001615,0.003429,-4
0.01345,0.012461,-3
0.000834,0.001644,-3
-0.000549,0.002652,-3
-0.003158,0.004552,-6
-0.002921,0.00438,-5
-0.003069,0.004488,-6
0.000579,0.00183,-6
0.003436,-0.000251,-4
-0.001423,0.003289,-4
-0.008576,0.008499,-7
0.002318,0.000564,-6
0.002944,0.000108,-5
-0.001414,0.003282,-4
0.002709,0.000278,-5
0.007882,-0.00349,-7
0.0051,-0.001463,-5
-0.012854,-0.008391,-5
0.003818,-0.000529,-4
0.002922,0.000124,-5
-0.007836,-0.012047,-5
0.001058,0.001481,-5
0.000663,0.001769,-4
-0.001812,0.003572,-5
-0.001202,0.003128,-5
0.000788,0.001678,-4
-0.009157,-0.011085,-5
0.003147,-0.00004,-4
0.003046,0.000033,-5
0.003584,-0.000359,-5
0.001901,0.000868,-5
-0.008452,0.008409,-7
-0.001468,0.003321,-4
0.002922,0.000124,-5
0.000996,0.001526,-3
0.003238,-0.000107,-4
0.001258,0.001336,-6
-0.008433,-0.011612,-4
0.002704,0.000282,-4
-0.008955,0.008776,-7
0.008924,-0.024256,0
-0.000282,0.002458,-4
0.017151,0.009766,-4
0.002807,0.000207,-5
0.003316,-0.000164,-4
0.005712,-0.001909,-4
-0.009294,-0.010985,-4
0.000495,0.001892,-3
0.000934,0.001572,-6
0.002323,0.00056,-4
0.011413,0.013945,-5
-0.013663,-0.007803,-4
0.009547,-0.004703,-3
0.005575,-0.001809,-4
0.017126,-0.030231,-3
0.000862,0.001624,-3
0.001869,0.000891,-3
0.003074,0.000013,-5
-0.001657,0.003459,-4
-0.000432,0.002567,-4
-0.00006,0.002296,-4
0.004085,-0.000724,-4
0.001425,0.001214,-6
-0.008487,-0.011573,-5
-0.007755,0.007901,-6
-0.002077,0.003765,-4
0.002428,0.000484,-4
0.011652,0.013771,-4
0.002867,0.000164,-4
0.00337,-0.000203,-4
-0.0002,0.002398,-3
0.006071,-0.002171,-4
0.005437,-0.001709,-4
0.002012,0.000786,-4
-0.008725,0.008608,-7
-0.000383,0.002531,-3
0.002809,0.000206,-5
0.00021,0.002099,-5
0.002924,0.000122,-3
0.002755,0.000245,-4
-0.008953,0.008774,-7
0.00129,0.001312,-4
0.001099,0.001451,-5
0.002028,0.000775,-4
-0.001746,0.003524,-3
-0.001813,0.003573,-3
0.002876,0.000157,-4
-0.006295,0.006837,2
0.000283,0.002046,-5
-0.008196,-0.011784,-4
-0.008537,-0.011536,-4
0.001283,0.001317,-6
-0.001227,0.003146,-5
0.004099,-0.000734,-4
0.004373,-0.000934,-4
0.009656,-0.004782,-3
-0.000061,0.002296,-3
-0.001376,0.003254,-4
-0.000947,0.002942,-5
0.003593,-0.020372,-3
-0.001501,0.003346,-6
0.002073,0.000742,-4
0.006184,-0.002253,-4
0.003064,0.00002,-5
0.009318,0.015471,-4
-0.00762,-0.012204,-4
0.005862,-0.002018,-4
-0.009395,0.009096,-7
-0.002139,0.00381,-5
0.004424,-0.00097,-4
0.005858,-0.002016,-4
0.00012,0.002165,-4
-0.008741,0.00862,-7
0.000314,0.002023,-3
0.003357,-0.020201,0
-0.008597,0.008514,-7
0.002394,0.000508,-3
-0.011617,-0.009293,-5
-0.003131,0.004533,-4
0.000023,0.002235,-3
-0.000557,0.002658,-4
-0.002896,0.004361,-5
0.003484,-0.000286,-4
0.005371,-0.00166,-4
-0.000031,0.002274,-4
-0.006777,-0.012818,-4
0.003503,-0.0003,-4
0.002126,0.000703,-5
-0.002584,0.004134,-5
0.003716,-0.000455,-4
-0.000146,0.002359,-4
-0.009091,-0.011132,-4
0.001198,0.001379,-5
0.004233,-0.000831,-4
-0.002421,0.004015,-5
-0.000078,0.002309,-4
0.001394,0.001237,-5
-0.010974,-0.009761,-5
0.00227,0.000599,-5
-0.008161,-0.01181,-5
-0.001096,0.003051,0
0.004016,-0.000673,-4
-0.001049,0.003016,-3
-0.019756,-0.003364,1
-0.000738,0.002789,-4
0.008918,-0.004244,-7
-0.002396,0.003997,-5
0.002391,0.00051,-5
0.003598,-0.000369,-5
0.000336,0.002007,-3
0.003344,-0.000184,-5
-0.000444,0.002575,-3
0.018399,-0.011151,7
-0.000968,0.002957,-4
-0.001076,0.003036,-5
0.004038,-0.00069,-5
0.002202,0.000648,-4
0.002808,0.000206,-5
0.00264,0.000329,-5
0.001055,0.001483,-4
-0.005565,-0.013701,-4
0.000588,0.001824,-5
-0.000327,0.00249,-4
-0.00881,-0.011337,-4
0.003721,-0.000459,-5
0.003275,-0.000134,-4
0.004899,-0.001316,-4
-0.007661,0.007833,-7
-0.018838,-0.004033,-7
0.00335,-0.000188,-5
0.003194,-0.000075,-4
-0.002087,0.003772,-5
0.003423,-0.000242,-5
0.000492,0.001894,-5
-0.004015,0.005177,1
-0.012744,0.011536,-7
-0.007871,-0.012021,-4
-0.009431,0.009122,-7
0.003011,0.000059,-5
0.001039,0.001495,-3
0.001673,0.001034,-3
0.002336,0.020557,-7
0.002357,0.000535,-4
-0.011662,-0.00926,-4
-0.010005,-0.010467,-4
0.002262,0.000605,-3
-0.000119,0.002338,-3
0.002663,0.000312,-5
-0.001604,0.003421,-3
-0.008456,-0.011595,-5
0.001612,0.001077,-6
0.001838,0.000913,-5
-0.011534,-0.009353,0
-0.002855,0.004332,-5
-0.014006,-0.007552,0
-0.011081,0.010324,-8
0.001587,0.001096,-6
-0.008119,0.008167,-7
0.002808,0.000206,-5
0.037096,-0.004764,-2
-0.007618,-0.012206,-5
0.000056,0.002211,-4
-0.01157,-0.009327,-4
-0.001842,0.003594,-3
-0.003533,0.004826,-4
0.010991,0.014253,-3
0.002456,0.000463,-3
-0.002229,0.003876,-6
0.020769,-0.032884,1
-0.000872,0.002887,-4
0.002977,0.000083,-5
0.00014,0.00215,-5
-0.002215,0.003866,-6
0.003505,-0.000301,-4
-0.001583,0.003405,-5
0.004829,-0.001266,-4
-0.000773,0.002815,-4
-0.006371,-0.013114,-4
-0.002677,0.004202,-6
-0.001577,0.003401,-6
-0.014046,-0.007523,0
-0.006005,0.006626,-1
0.003187,-0.00007,-4
0.000314,0.002023,-3
0.002014,0.000785,-3
0.008732,-0.024116,-3
-0.009142,0.008912,-7
0.000473,0.001908,-5
0.004959,-0.00136,-4
0.002623,0.000342,-4
0.00327,-0.00013,-5
-0.003019,0.004452,-6
0.001168,0.001401,-4
0.005327,-0.001628,-4
0.002234,0.000625,-5
0.003592,-0.000364,-4
-0.00101,0.002988,-4
0.000196,0.00211,-3
0.003397,-0.000223,-4
0.002724,0.000268,-5
0.001313,0.001296,3
0.002958,0.000098,-3
-0.000072,0.002304,-3
-0.002462,0.004045,-5
-0.008741,0.00862,-7
0.011579,-0.006182,-7
-0.003533,0.004826,-6
0.00266,0.000315,-5
0.002319,0.000563,-4
0.000473,0.001908,-5
0.0052,-0.001536,-4
0.014315,0.011831,-4
-0.011408,-0.009445,-4
0.002244,0.000617,-5
-0.002454,0.00404,-5
0.003085,0.000005,-5
0.009185,-0.024446,-3
-0.005049,0.00593,0
-0.002167,0.003831,-6
0.012366,0.013251,-6
0.004214,-0.000817,-4
0.010098,0.014903,-4
-0.006805,-0.012798,-4
-0.002623,0.004163,-4
-0.006149,-0.013276,-4
0.003026,0.000048,-5
-0.00049,0.002609,-4
0.001,0.001524,-4
0.000728,0.001722,-3
-0.000124,0.002342,-3
0.005937,-0.002073,-4
-0.000428,0.002564,-4
-0.002186,0.003845,-5
-0.013272,-0.008087,-6
0.000425,0.001942,-4
0.001032,0.001501,-6
0.000276,0.002051,-5
-0.001121,0.003069,-4
0.004829,-0.001266,-4
-0.001227,0.003146,-5
0.006441,-0.00244,-3
0.002913,0.00013,-4
0.00012,0.002165,-3
0.001311,0.001297,-3
0.006185,-0.002253,-4
0.000427,0.001941,-5
-0.00171,0.003498,-4
0.002933,0.000115,-5
-0.007984,-0.011939,-5
0.002759,0.000242,-5
-0.010249,-0.010289,-6
-0.001184,0.003114,-5
0.015772,0.01077,-4
0.002855,0.000172,-5
-0.009164,-0.01108,-4
0.004045,-0.000695,-4
0.002977,0.000083,-5
0.002587,0.000368,-5
-0.00877,0.00864,-7
0.001993,0.0008,4
0.008314,-0.003804,-7
0.002125,0.000704,-4
-0.008751,-0.011381,-4
-0.000258,0.00244,-3
0.004722,-0.001188,-4
0.002925,0.000121,-5
-0.001845,0.003596,-4
0.002304,0.000574,-4
0.002794,0.000217,-4
-0.000538,0.002644,-4
0.002732,0.000262,-5
0.008316,-0.003806,-7
-0.000118,0.002338,-3
0.002702,0.000284,-5
-0.000491,0.002609,-3
-0.00122,0.003141,-4
-0.003346,0.00469,-5
0.002634,0.000333,-4
-0.002434,0.004025,-4
0.000619,0.001801,-5
-0.000219,0.002412,-4
0.000074,0.002198,-6
-0.00217,0.003833,-6
-0.009984,0.009525,-7
-0.000407,0.002549,-3
-0.007456,0.007684,-6
0.00294,0.00011,-4
-0.002808,0.004297,-6
0.004669,-0.001149,-4
0.001416,0.00122,-3
0.001269,0.001328,-4
0.00629,-0.00233,-4
0.002368,0.000527,-4
-0.001393,0.003267,-3
-0.002754,0.004258,-6
-0.010053,-0.010432,-3
-0.001551,0.003382,-4
0.000863,0.001623,-6
-0.009116,0.008892,-7
0.004511,-0.001034,-4
-0.007262,-0.012465,-4
0.001664,0.00104,-5
-0.001128,0.003074,-4
-0.00286,0.004335,-6
0.004257,-0.000849,-4
-0.001166,0.003102,-3
-0.009214,0.008964,-7
-0.010631,-0.010011,-5
0.003403,-0.000227,-5
0.004612,-0.001107,-4
0.00192,0.000853,-3
-0.010318,0.009768,-7
-0.002151,0.003819,-5
0.001301,0.001304,-5
0.01166,-0.006242,7
0.002808,0.000207,-5
-0.007523,-0.012275,-4
0.003074,0.000013,-5
0.0035,-0.000298,-4
0.003762,-0.000489,-4
-0.001946,0.003669,-6
-0.000072,0.002304,-3
-0.00045,0.00258,-6
-0.00032,0.002485,-3
0.002466,0.000455,-5
0.002183,0.000662,-4
-0.003435,0.004754,-5
0.001814,0.000931,-5
0.002936,0.000114,-5
-0.000788,0.002826,-4
0.004085,-0.000724,-4
-0.001439,0.0033,-6
0.025375,-0.016232,-2
0.004203,-0.00081,-4
0.002085,0.000733,-5
-0.010445,-0.010147,-3
0.002525,0.000413,-5
-0.002804,0.004295,-6
-0.001453,0.003311,-6
-0.017226,-0.005207,1
-0.001131,0.003076,-5
-0.01337,-0.008015,-3
0.002329,0.000556,-4
-0.00897,0.008786,-7
0.00103,0.001502,-6
0.004377,-0.000936,-4
0.003348,-0.000187,-5
0.00214,0.000693,-4
0.003181,-0.000065,-4
0.003344,-0.000184,-5
-0.008279,0.008283,-7
-0.014192,-0.007417,-6
0.002854,0.000173,-4
-0.009866,0.009439,-7
-0.011653,-0.009266,-3
0.0025,0.000431,-3
0.00229,0.000584,-5
-0.001608,0.003423,-4
-0.005031,-0.014091,-4
0.003003,0.000064,-5
0.005419,-0.001695,-4
-0.001411,-0.016728,-3
0.043206,-0.009215,-2
-0.008816,-0.011333,-3
0.000994,0.001528,-3
-0.000152,0.002363,-6
0.016274,-0.02961,-2
-0.011586,-0.009315,-3
0.000474,0.001906,-3
-0.005496,0.006256,0
0.000395,0.001965,-3
0.004212,-0.000816,-4
-0.012633,-0.008552,-4
0.002987,0.000076,-5
0.000666,0.001767,-3
0.001408,0.001226,-5
-0.009969,-0.010493,-4
0.001574,0.001106,-4
-0.001231,0.003149,-3
0.002474,0.00045,-5
0.002725,0.000267,-4
-0.000657,0.00273,-6
-0.0019,0.003636,-4
0.004057,-0.000703,-4
0.003517,-0.00031,-4
-0.000353,0.002509,-3
0.001936,0.000842,-4
0.002566,0.000383,-5
-0.000743,0.002793,-3
-0.010247,0.009716,-7
-0.007981,-0.011941,-5
-0.000575,0.002671,-4
-0.010329,-0.01023,-6
0.005099,-0.001462,-4
-0.008922,-0.011256,-4
-0.001312,0.003208,-3
0.001612,0.001077,-6
0.002376,0.000521,-3
-0.002954,0.004404,-5
0.00007,0.002201,-5
-0.010595,-0.010037,-3
0.002971,0.000088,-5
0.000355,0.001993,-4
-0.009275,0.009008,-7
0.003867,-0.000565,4
0.007963,-0.003549,-7
-0.000808,0.00284,-3
-0.000716,0.002774,-3
0.003992,-0.000656,-4
0.006251,-0.002302,-4
0.000171,0.002128,-6
-0.000864,0.002882,-5
0.001382,0.001245,-5
0.00468,-0.001157,-5
-0.00888,0.008721,-7
-0.003438,0.004757,-6
-0.001214,0.003137,-5
0.002783,0.000225,5
-0.00012,0.002339,-4
-0.000612,0.002698,-4
-0.015931,-0.00615,0
-0.002583,0.004134,-5
0.000989,0.001531,-3
0.001276,0.001322,-6
0.006505,-0.022493,-3
0.002986,0.000077,-4
0.000097,0.002181,-5
-0.007571,-0.01224,-4
-0.000072,0.002305,-4
0.006438,-0.002438,-4
0.002409,0.000497,-5
0.003721,-0.000459,-5
0.003546,-0.000331,-4
-0.008937,-0.011245,-4
0.001918,0.000855,-4
0.023813,-0.015095,-2
-0.001744,0.003522,-4
-0.001506,0.003349,-6
0.002892,0.000145,-5
-0.000376,0.002526,-4
-0.008746,-0.011384,-5
0.002699,0.000286,-4
0.00194,0.000839,-4
0.000018,0.002239,-3
0.000708,0.001737,-5
0.006166,-0.00224,-4
-0.009815,-0.010605,-6
-0.002898,0.004363,-6
-0.000572,0.002669,-3
0.003376,-0.000207,-4
0.000496,0.001891,-6
0.001759,0.000971,-4
-0.002307,0.003933,-6
-0.002774,0.004273,-6
0.003009,0.00006,-5
-0.008057,-0.011886,-4
0.000424,0.001943,-3
0.005227,-0.001555,-4
0.026371,-0.016958,-2
0.004453,-0.000992,-4
0.000047,0.002218,-4
-0.002523,0.00409,-5
0.002035,0.00077,-4
0.004641,-0.001128,4
0.002219,0.000636,-4
0.013463,0.012452,-4
-0.01279,-0.008438,-4
0.003657,-0.000412,-4
-0.008265,-0.011734,-5
-0.008913,0.008745,-7
-0.012806,-0.008426,-3
0.00344,-0.000253,-4
0.000726,0.001723,-3
0.008184,0.016298,-6
0.001743,0.000982,-6
0.002375,0.000522,-5
0.002169,0.000672,-5
-0.003454,0.004768,-5
0.003549,-0.000333,-4
0.000634,0.00179,-5
-0.001453,0.003311,-6
0.002234,0.000625,-5
-0.0016,0.003418,-3
0.002948,0.000105,-5
0.001134,0.001426,-4
0.004745,-0.001205,-4
0.002483,0.000443,-4
0.00482,-0.001259,-4
0.000257,0.002065,-5
-0.000948,0.002942,-5
-0.01238,-0.008737,0
-0.001535,0.00337,-6
0.001525,0.001141,-6
0.00473,-0.001194,-4
0.00575,-0.001936,-4
0.000362,0.001989,-3
0.000047,0.002218,-3
0.004238,-0.000835,-4
-0.00723,-0.012489,-5
0.000047,0.002218,-3
0.002246,0.000616,-4
0.00295,0.000103,-5
0.00161,0.00108,-6
0.003115,-0.000017,-4
-0.00028,0.002456,-3
0.002605,0.000354,-4
0.000666,0.001767,-5
-0.008685,0.008579,-7
0.003086,0.000004,-4
0.003389,-0.000217,-5
0.00029,0.002041,-6
0.000788,0.001678,-4
0.002069,0.000745,-4
0.003605,-0.000374,-5
-0.000285,0.002459,-3
-0.008863,0.008708,-7
-0.000119,0.002339,-3
-0.000942,0.002938,-3
-0.012839,-0.008403,-5
-0.002555,0.004114,-6
-0.001582,0.003404,-4
-0.006351,-0.013129,-4
0.000739,0.001714,-3
-0.01186,-0.009115,-3
